ActConfigID,RefGroupID,EditionID,ProductDescription,ProductKeyType,EULAType
{5DBE2163-3FA9-464C-B8B7-CAADDE61E4FF},20,HomeStudentR,RTM_HomeStudent_OEM_Perp,OEM:NONSLP,ltPERP
{09E2D37E-474B-4121-8626-58AD9BE5776F},20,HomeStudentR,RTM_HomeStudent_Retail,Retail,ltPERP
{8C54246A-31FE-4274-90C7-687987735848},20,OutlookR,RTM_Outlook_OEM_Perp,OEM:NONSLP,ltPERP
{FBF4AC36-31C8-4340-8666-79873129CF40},20,OutlookR,RTM_Outlook_Retail,Retail,ltPERP
{8FB0D83E-2BCC-43CD-871A-6AD7A06349F4},20,OutlookR,RTM_Outlook_SubPrepid,Retail,ltValueBox
{2C8ACFCA-F0D9-4CCF-BA28-2F2C47DA8BA5},20,OutlookR,RTM_Outlook_Trial,Retail:TB:Eval,ltPTP
{745FB377-0A59-4CA9-B9A9-C359557A2C4E},22,AccessRuntimeR,RTM_AccessRuntime_ByPass,Retail,ltFree
{0B1ACA01-5C25-468F-809D-DA81CB49AC3A},22,HomeBusinessDemoR,RTM_HomeBusinessDemo_BypassTrial,Retail,ltPTP
{F63B84D0-ED9D-4B05-99E4-19D33FD7AFBD},22,HomeBusinessR,RTM_HomeBusiness_OEM_Perp,OEM:NONSLP,ltPERP
{0EAAF923-70A2-48BD-A6F1-54CC1AA95C13},22,HomeBusinessR,RTM_HomeBusiness_OEM_Perp2,OEM:NONSLP,ltPERP
{7B7D1F17-FDCB-4820-9789-9BEC6E377821},22,HomeBusinessR,RTM_HomeBusiness_Retail,Retail,ltPERP
{4790B2A5-BBF2-4C26-976F-D7736E516CCE},22,HomeBusinessR,RTM_HomeBusiness_Trial,Retail:TB:Eval,ltPTP
{19316117-30A8-4773-8FD9-7F7231F4E060},22,HomeBusinessSubR,RTM_HomeBusinessSub_SubPrepid,Retail,ltValueBox
{8C893555-CB79-4BAA-94EA-780E01C3AB15},30,MondoR,RTM_Mondo_BypassTrial2,Retail,ltPTP
{F6183964-39E3-46A9-A641-734041BAFF89},30,MondoR,RTM_Mondo_OEM_Perp,OEM:NONSLP,ltPERP
{14F5946A-DEBC-4716-BABC-7E2C240FEC08},30,MondoR,RTM_Mondo_Retail,Retail,ltPERP
{4671E3DF-D7B8-4502-971F-C1F86139A29A},30,MondoR,RTM_Mondo_Retail2,Retail,ltPERP
{09AE19CA-75F8-407F-BF70-8D9F24C8D222},30,MondoR,RTM_Mondo_Retail3,Retail,ltPERP
{3D9F0DCA-BCF1-4A47-8F90-EB53C6111AFD},30,MondoR,RTM_Mondo_SubPrepid,Retail,ltValueBox
{8A730535-A343-44EB-91A2-B1650DE0A872},30,MondoR,RTM_Mondo_Trial,Retail:TB:Eval,ltPTP
{EFEEFEDE-44B4-44FF-84D5-01B67A380024},30,MondoR,RTM_Mondo_Trial2,Retail:TB:Eval,ltPTP
{AB324F86-606E-42EC-93E3-FC755989FE19},30,MondoR,RTM_Mondo_Trial3,Retail:TB:Eval,ltPTP
{60CD7BD4-F23C-4E58-9D81-968591E793EA},30,MondoVL,RTM_Mondo_ByPass,Retail,ltFree
{A42E403B-B141-4FA2-9781-647604D09BFB},30,MondoVL,RTM_Mondo_BypassTrial,Retail,ltPTP
{EF3D4E49-A53D-4D81-A2B1-2CA6C2556B2C},30,MondoVL,RTM_Mondo_KMS_Client2,Volume:GVLK,ltKMS
{533B656A-4425-480B-8E30-1A2358898350},30,MondoVL,RTM_Mondo_MAK,Volume:MAK,ltMAK
{2C971DC3-E122-4DBD-8ADF-B5777799799A},30,MondoVL,RTM_Mondo_Subscription,Retail:TB:Sub,ltValueBox
{2BCDDDBE-4EBE-4728-9594-625E26137761},30,ProfessionalDemoR,RTM_ProfessionalDemo_BypassTrial,Retail,ltPTP
{1783C7A6-840C-4B33-AF05-2B1F5CD73527},30,ProfessionalR,RTM_Professional_OEM_Perp,OEM:NONSLP,ltPERP
{8B559C37-0117-413E-921B-B853AEB6E210},30,ProfessionalR,RTM_Professional_Retail,Retail,ltPERP
{DF01848D-8F9D-4589-9198-4AC51F2547F3},30,ProfessionalR,RTM_Professional_Trial,Retail:TB:Eval,ltPTP
{71391382-EFB5-48B3-86BD-0450650FED7D},52,GrooveServer,RTM_GrooveServer_ByPass,Retail,ltFree
{B13B737A-E990-4819-BC00-1A12D88963C3},52,GrooveServer,RTM_GrooveServer_BypassTrial,Retail,ltPTP
{B5300EA3-8300-42D6-A3CD-4BFFA76397BA},52,GrooveServerEMS,RTM_GrooveServerEMS_ByPass,Retail,ltFree
{7C7F5B37-6BBA-49D2-B0DE-27CC76BCE67D},52,GrooveServerEMS,RTM_GrooveServerEMS_BypassTrial,Retail,ltPTP
{8FC4269F-A845-4D1F-9DF0-9F499C92D9CB},52,HomeStudentDemoR,RTM_HomeStudentDemo_BypassTrial,Retail,ltPTP
{F10D4C70-F7CC-452A-B4B8-F12E3D6F4EEC},52,HomeStudentR,RTM_HomeStudent_BypassTrial,Retail,ltPTP
{0E795CCE-5BAD-40B1-8803-CE71FB89031D},52,HomeStudentR,RTM_HomeStudent_OEM_Perp2,OEM:NONSLP,ltPERP
{DDB12F7C-CE7E-4EE5-A01C-E6AF9EDBC020},52,HomeStudentR,RTM_HomeStudent_OEM_Perp3,OEM:NONSLP,ltPERP
{1CAEF4EC-ADEC-4236-A835-882F5AFD4BF0},52,HomeStudentR,RTM_HomeStudent_Retail2,Retail,ltPERP
{7B0FF49B-22DA-4C74-876F-B039616D9A4E},52,HomeStudentR,RTM_HomeStudent_Retail3,Retail,ltPERP
{AFCA9E83-152D-48A8-A492-6D552E40EE8A},52,HomeStudentR,RTM_HomeStudent_SubPrepid,Retail,ltValueBox
{3850C794-B06F-4633-B02F-8AC4DF0A059F},52,HomeStudentR,RTM_HomeStudent_Trial,Retail:TB:Eval,ltPTP
{ED21638F-97FF-4A65-AD9B-6889B93065E2},52,ProjectServer,RTM_ProjectServer_ByPass,Retail,ltFree
{84902853-59F6-4B20-BC7C-DE4F419FEFAD},52,ProjectServer,RTM_ProjectServer_BypassTrial,Retail,ltPTP
{D3422CFB-8D8B-4EAD-99F9-EAB0CCD990D7},52,StandardR,RTM_Standard_Retail,Retail,ltPERP
{BC8275B7-D67A-4390-8C5E-CC57CFC74328},52,StandardR,RTM_Standard_SubPrepid,Retail,ltValueBox
{2BEB303E-66C6-4422-B2EC-5AEA48B75EE5},54,HomeBusinessR,RTM_HomeBusiness_BypassTrial,Retail,ltPTP
{00B6BBFC-4091-4182-BB81-93A9A6DEB46A},54,HomeBusinessR,RTM_HomeBusiness_OEM_Perp3,OEM:NONSLP,ltPERP
{00495466-527F-442F-A681-F36FAD813F86},54,HomeBusinessR,RTM_HomeBusiness_Retail2,Retail,ltPERP
{4EFBD4C4-5422-434C-8C25-75DA21B9381C},54,HomeBusinessR,RTM_HomeBusiness_Retail3,Retail,ltPERP
{B21DA2D5-50F1-4C5C-BF59-07BAA35E25BA},54,HomeBusinessR,RTM_HomeBusiness_SubPrepid,Retail,ltValueBox
{1DFBB6C1-0C4D-44E9-A0EA-77F59146E011},54,HomeBusinessR,RTM_HomeBusiness_Trial2,Retail:TB:Eval,ltPTP
{AB586F5C-5256-4632-962F-FEFD8B49E6F4},56,OneNoteVL,RTM_OneNote_KMS_Client,Volume:GVLK,ltKMS
{6860B31F-6A67-48B8-84B9-E312B3485C4B},56,OneNoteVL,RTM_OneNote_MAK,Volume:MAK,ltMAK
{4365667B-8304-463E-B542-2DF8D0A73EA9},56,ProfessionalR,RTM_Professional_BypassTrial,Retail,ltPTP
{6912CCDF-557A-497C-9903-3DE6CE9FA631},56,ProfessionalR,RTM_Professional_DeltaTrial,Retail,ltPTP
{7D4627B9-9467-4AA7-AE7F-892807D78D8F},56,ProfessionalR,RTM_Professional_OEM_Perp2,OEM:NONSLP,ltPERP
{7E05FC0C-7CE4-4849-BB0B-231BDF5DCA70},56,ProfessionalR,RTM_Professional_OEM_Perp3,OEM:NONSLP,ltPERP
{50AC2361-FE88-4E5E-B0B2-13ACC96CA9AE},56,ProfessionalR,RTM_Professional_Retail2,Retail,ltPERP
{A7971F62-61D0-4C67-ABCC-085C10CF470F},56,ProfessionalR,RTM_Professional_Retail3,Retail,ltPERP
{71FB05B7-19E2-4567-AF77-8F31681D39D2},56,ProfessionalR,RTM_Professional_SubPrepid,Retail,ltValueBox
{42122F59-2850-485E-B0C0-1AACA1C88923},56,ProfessionalR,RTM_Professional_Trial2,Retail:TB:Eval,ltPTP
{9F82274C-C0EF-4212-B8D9-97A6BFBC2DC7},58,HSOneNoteR,RTM_HSOneNote_OEM_Perp,OEM:NONSLP,ltPERP
{25FE4611-B44D-49CC-AE87-2143D299194E},58,HSOneNoteR,RTM_HSOneNote_Retail,Retail,ltPERP
{D82665D5-2D8F-46BA-ABEC-FDF06206B956},58,HSOneNoteR,RTM_HSOneNote_SubPrepid,Retail,ltValueBox
{B49D9ABE-7F30-40AA-9A4C-BDE08A14832D},58,HSOneNoteR,RTM_HSOneNote_Trial,Retail:TB:Eval,ltPTP
{D79A3F4F-E768-4114-8D3A-7F9F45687F67},58,HSWordR,RTM_HSWord_OEM_Perp,OEM:NONSLP,ltPERP
{A963D7AE-7A88-41A7-94DA-8BB5635A8AF9},58,HSWordR,RTM_HSWord_Retail,Retail,ltPERP
{C735DCC2-F5E9-4077-A72F-4B6D254DDC43},58,HSWordR,RTM_HSWord_SubPrepid,Retail,ltValueBox
{533D80CB-BF68-48DB-AB3E-165B5377599E},58,HSWordR,RTM_HSWord_Trial,Retail:TB:Eval,ltPTP
{115A5CF2-D4CF-4627-91DC-839DF666D082},58,OneNoteR,RTM_OneNote_OEM_Perp,OEM:NONSLP,ltPERP
{3F7AA693-9A7E-44FC-9309-BB3D8E604925},58,OneNoteR,RTM_OneNote_Retail,Retail,ltPERP
{698FA94F-EB99-43BE-AB8C-5A085C36936C},58,OneNoteR,RTM_OneNote_SubPrepid,Retail,ltValueBox
{8CC3794C-4B71-44EA-BAAE-D95CC1D17042},58,OneNoteR,RTM_OneNote_Trial,Retail:TB:Eval,ltPTP
{AF2AFE5B-55DD-4252-AF42-E6F79CC07EBC},58,SmallBusBasicsMSDNR,RTM_SmallBusBasicsMSDN_Retail,Retail,ltPERP
{EA509E87-07A1-4A45-9EDC-EBA5A39F36AF},58,SmallBusBasicsVL,RTM_SmallBusBasics_KMS_Client,Volume:GVLK,ltKMS
{8090771E-D41A-4482-929E-DE87F1F47E46},58,SmallBusBasicsVL,RTM_SmallBusBasics_MAK,Volume:MAK,ltMAK
{BED40A3E-6ACA-4512-8012-70AE831A2FC5},58,WordR,RTM_Word_OEM_Perp,OEM:NONSLP,ltPERP
{DB3BBC9C-CE52-41D1-A46F-1A1D68059119},58,WordR,RTM_Word_Retail,Retail,ltPERP
{99279F42-6DE2-4346-87B1-B0EC99C7525C},58,WordR,RTM_Word_SubPrepid,Retail,ltValueBox
{195E23D7-E0B7-4C30-8A30-8E9941AFD07E},58,WordR,RTM_Word_Trial,Retail:TB:Eval,ltPTP
{1359DCE0-0DC8-4171-8C43-BA8B9F2E5D1D},60,VisioSIR,RTM_VisioPro_OEM_Perp,OEM:NONSLP,ltPERP
{D0A97E12-08A1-4A45-ADD5-1155B204E766},60,VisioSIR,RTM_VisioPro_Retail,Retail,ltPERP
{0993043D-664F-4B2E-A7F1-FD92091FA81F},60,VisioSIR,RTM_VisioPro_Retail2,Retail,ltPERP
{0EC894E8-A5A9-48DE-9463-061C4801EE8F},60,VisioSIR,RTM_VisioPro_SubPrepid,Retail,ltValueBox
{673EA9EA-9BC0-463F-93E5-F77655E46630},60,VisioSIR,RTM_VisioPro_Trial,Retail:TB:Eval,ltPTP
{3B02A9FF-CED3-46D6-9298-A4334829748F},62,PersonalDemoR,RTM_PersonalDemo_BypassTrial,Retail,ltPTP
{20F986B2-048B-4810-9421-73F31CA97657},62,PersonalPrepaidR,RTM_PersonalPrepaid_Trial,Retail:TB:Eval,ltPTP
{40EC9524-41D7-41D7-95C7-E5F185F92EA3},62,PersonalR,RTM_Personal_OEM_Perp,OEM:NONSLP,ltPERP
{ACB51361-C0DB-4895-9497-1831C41F31A6},62,PersonalR,RTM_Personal_Retail,Retail,ltPERP
{45AB9E9F-C1DC-4BC7-8E37-89E0C1241776},62,PersonalR,RTM_Personal_Retail2,Retail,ltPERP
{148CE971-9CCE-4DE0-9FD6-4871BEBD5666},62,PersonalR,RTM_Personal_SubPrepid,Retail,ltValueBox
{E98EF0C0-71C4-42CE-8305-287D8721E26C},62,ProPlusSubR,RTM_ProPlusSub_SubPrepid,Retail,ltValueBox
{BB42DD2B-070C-4F5B-947A-55F56A16D4F3},62,VisioSIR,RTM_VisioPrem_OEM_Perp,OEM:NONSLP,ltPERP
{66CAD568-C2DC-459D-93EC-2F3CB967EE34},62,VisioSIR,RTM_VisioPrem_Retail,Retail,ltPERP
{3513C04B-9085-43A9-8F9A-639993C19E80},62,VisioSIR,RTM_VisioPrem_SubPrepid,Retail,ltValueBox
{7616C283-5C5B-4054-B52C-902F03E4DCDF},62,VisioSIR,RTM_VisioPrem_Trial,Retail:TB:Eval,ltPTP
{0B172E55-95AE-4C78-8C58-81AA98AB7F94},62,VisioSIR,RTM_VisioPro_OEM_Perp2,OEM:NONSLP,ltPERP
{40BECF98-1D17-43EF-989F-1D92396A2741},62,VisioSIR,RTM_VisioStd_OEM_Perp,OEM:NONSLP,ltPERP
{BA24D057-8B5F-462E-87FE-485038C68954},62,VisioSIR,RTM_VisioStd_Retail,Retail,ltPERP
{4CC91C85-44A8-4834-B15D-FFEA4616E4E4},62,VisioSIR,RTM_VisioStd_SubPrepid,Retail,ltValueBox
{A27DF0C4-AE71-4DDD-BBEB-6D6222FE3A17},62,VisioSIR,RTM_VisioStd_Trial,Retail:TB:Eval,ltPTP
{2D0882E7-A4E7-423B-8CCC-70D91E0158B1},62,WordVL,RTM_Word_KMS_Client,Volume:GVLK,ltKMS
{98D4050E-9C98-49BF-9BE1-85E12EB3AB13},62,WordVL,RTM_Word_MAK,Volume:MAK,ltMAK
{FABC9393-6174-4192-B3EE-6340E16CF90D},74,ProjectProR,RTM_ProjectPro_OEM_Perp,OEM:NONSLP,ltPERP
{725714D7-D58F-4D12-9FA8-35873C6F7215},74,ProjectProR,RTM_ProjectPro_Retail,Retail,ltPERP
{AA188B61-D3D3-443C-9DEC-5B42393EE5CB},74,ProjectProR,RTM_ProjectPro_Retail2,Retail,ltPERP
{9A13EB9C-006F-450A-9F59-4CEC1EAB88F5},74,ProjectProR,RTM_ProjectPro_SubPrepid,Retail,ltValueBox
{694E35B9-F965-47D7-AA19-AB2783224ADF},74,ProjectProR,RTM_ProjectPro_Trial,Retail:TB:Eval,ltPTP
{EAEED721-9715-46FC-B2F8-03EEA2EF1FE2},76,ExcelR,RTM_Excel_OEM_Perp,OEM:NONSLP,ltPERP
{4EAFF0D0-C6CB-4187-94F3-C7656D49A0AA},76,ExcelR,RTM_Excel_Retail,Retail,ltPERP
{0BE50797-9053-4F15-B9B1-2F2C5A310816},76,ExcelR,RTM_Excel_SubPrepid,Retail,ltValueBox
{8FC26056-52E4-4519-889F-CDBEDEAC7C31},76,ExcelR,RTM_Excel_Trial,Retail:TB:Eval,ltPTP
{09ED9640-F020-400A-ACD8-D7D867DFD9C2},76,MondoVL,RTM_Mondo_KMS_Client,Volume:GVLK,ltKMS
{247E7706-0D68-4F56-8D78-2B8147A11CA8},76,PowerPointR,RTM_PowerPoint_OEM_Perp,OEM:NONSLP,ltPERP
{133C8359-4E93-4241-8118-30BB18737EA0},76,PowerPointR,RTM_PowerPoint_Retail,Retail,ltPERP
{1EEA4120-6699-47E9-9E5D-2305EE108BAC},76,PowerPointR,RTM_PowerPoint_SubPrepid,Retail,ltValueBox
{1C57AD8F-60BE-4CE0-82EC-8F55AA09751F},76,PowerPointR,RTM_PowerPoint_Trial,Retail:TB:Eval,ltPTP
{8B1F0A02-07D6-411C-9FC7-9CAA3F86D1FE},76,ProjectStdR,RTM_ProjectStd_OEM_Perp,OEM:NONSLP,ltPERP
{688F6589-2BD9-424E-A152-B13F36AA6DE1},76,ProjectStdR,RTM_ProjectStd_Retail,Retail,ltPERP
{F4C9C7E4-8C96-4513-ADA3-0A514B3AC5CF},76,ProjectStdR,RTM_ProjectStd_SubPrepid,Retail,ltValueBox
{F510F8DE-4325-4461-BD33-571EDBE0A933},76,ProjectStdR,RTM_ProjectStd_Trial,Retail:TB:Eval,ltPTP
{191301D3-A579-428C-B0C7-D7988500F9E3},76,ProPlusAcadVL,RTM_ProPlusAcad_MAK,Volume:MAK,ltMAK
{42CBF3F6-4D5E-49C6-991A-0D99B8429A6D},76,ProPlusMSDNR,RTM_ProPlusMSDN_Retail,Retail,ltPERP
{4E6F61A8-989B-463C-9948-83B894540AD4},76,PublisherR,RTM_Publisher_OEM_Perp,OEM:NONSLP,ltPERP
{98677603-A668-4FA4-9980-3F1F05F78F69},76,PublisherR,RTM_Publisher_Retail,Retail,ltPERP
{17B7CE1A-92A9-4B59-A7D0-E872D8A9A994},76,PublisherR,RTM_Publisher_SubPrepid,Retail,ltValueBox
{1A069855-55EC-4CCF-9C45-2AC5D500F792},76,PublisherR,RTM_Publisher_Trial,Retail:TB:Eval,ltPTP
{DD457678-5C3E-48E4-BC67-A89B7A3E3B44},76,StandardAcadVL,RTM_StandardAcad_MAK,Volume:MAK,ltMAK
{B6D2565C-341D-4768-AD7D-ADDBE00BB5CE},76,StandardMSDNR,RTM_StandardMSDN_Retail,Retail,ltPERP
{9DA2A678-FB6B-4E67-AB84-60DD6A9C819A},76,StandardVL,RTM_Standard_KMS_Client,Volume:GVLK,ltKMS
{1F76E346-E0BE-49BC-9954-70EC53A4FCFE},76,StandardVL,RTM_Standard_MAK,Volume:MAK,ltMAK
{3FDFBCC8-B3E4-4482-91FA-122C6432805C},78,MOSS,RTM_MOSS_ByPass,Retail,ltFree
{B2C0B444-3914-4ACB-A0B8-7CF50A8F7AA0},78,MOSS,RTM_MOSS_BypassTrial,Retail,ltPTP
{1F230F82-E3BA-4053-9B6D-E8F061A933FC},78,MOSSFISEnt,RTM_MOSSFISEnt_ByPass,Retail,ltFree
{F48AC5F3-0E33-44D8-A6A9-A629355F3F0C},78,MOSSFISEnt,RTM_MOSSFISEnt_BypassTrial,Retail,ltPTP
{9C2C3D66-B43B-4C22-B105-67BDD5BB6E85},78,MOSSFISStd,RTM_MOSSFISStd_ByPass,Retail,ltFree
{8F23C830-C19B-4249-A181-B20B6DCF7DBE},78,MOSSFISStd,RTM_MOSSFISStd_BypassTrial,Retail,ltPTP
{D5595F62-449B-4061-B0B2-0CBAD410BB51},78,MOSSPremium,RTM_MOSSPremium_ByPass,Retail,ltFree
{88BED06D-8C6B-4E62-AB01-546D6005FE97},78,MOSSPremium,RTM_MOSSPremium_BypassTrial,Retail,ltPTP
{C1CEDA8B-C578-4D5D-A4AA-23626BE4E234},78,OEM,RTM_OEM_ByPass,Retail,ltFree
{AE3ED6AE-2654-4B82-A4BA-331265BB8972},78,ProfessionalAcadR,RTM_ProfessionalAcad_OEM_Perp,OEM:NONSLP,ltPERP
{C4109E90-6C4A-44F6-B380-EF6137122F16},78,ProfessionalAcadR,RTM_ProfessionalAcad_Retail,Retail,ltPERP
{23037F94-D654-4F38-962F-FF5B15348630},78,ProfessionalAcadR,RTM_ProfessionalAcad_Trial,Retail:TB:Eval,ltPTP
{75BB133B-F5DD-423C-8321-3BD0B50322A5},78,ProPlusAcadR,RTM_ProPlusAcad_Retail,Retail,ltPERP
{88B5EC99-C9D1-47F9-B1F2-3C6C63929B7B},78,SmallBusBasicsR,RTM_SmallBusBasics_OEM_Perp,OEM:NONSLP,ltPERP
{DBE3AEE0-5183-4FF7-8142-66050173CB01},78,SmallBusBasicsR,RTM_SmallBusBasics_Retail,Retail,ltPERP
{08CEF85D-8704-417E-A749-B87C7D218CAD},78,SmallBusBasicsR,RTM_SmallBusBasics_SubPrepid,Retail,ltValueBox
{4519ABCF-23DB-487B-AC28-7C9EBE801716},78,SmallBusBasicsR,RTM_SmallBusBasics_Trial,Retail:TB:Eval,ltPTP
{8CE7E872-188C-4B98-9D90-F8F90B7AAD02},96,AccessVL,RTM_Access_KMS_Client,Volume:GVLK,ltKMS
{95AB3EC8-4106-4F9D-B632-03C019D1D23F},96,AccessVL,RTM_Access_MAK,Volume:MAK,ltMAK
{209408DF-98DB-4EEB-B96B-D0B9A4B13468},96,GrooveR,RTM_Groove_OEM_Perp,OEM:NONSLP,ltPERP
{7004B7F0-6407-4F45-8EAC-966E5F868BDE},96,GrooveR,RTM_Groove_Retail,Retail,ltPERP
{84155B23-BAE0-4748-967B-40E12917B0BB},96,GrooveR,RTM_Groove_SubPrepid,Retail,ltValueBox
{DD1E0912-6816-4DC2-A8BF-AA2971DB0E25},96,GrooveR,RTM_Groove_Trial,Retail:TB:Eval,ltPTP
{8C7E3A91-E176-4AB3-84B9-A7E0EFB3A6DD},96,HSExcelR,RTM_HSExcel_OEM_Perp,OEM:NONSLP,ltPERP
{C3AE020C-5A71-4CC5-A27A-2A97C2D46860},96,HSExcelR,RTM_HSExcel_Retail,Retail,ltPERP
{C7DF3516-425A-4A84-9420-0112F3094D90},96,HSExcelR,RTM_HSExcel_SubPrepid,Retail,ltValueBox
{F4F25E2B-C13C-4256-8E4C-5D4D82E1B862},96,HSExcelR,RTM_HSExcel_Trial,Retail:TB:Eval,ltPTP
{95FF18B9-F2CF-4291-AB2E-BC17D54AA756},96,HSPowerPointR,RTM_HSPowerPoint_OEM_Perp,OEM:NONSLP,ltPERP
{D652AD8D-DA5C-4358-B928-7FB1B4DE7A7C},96,HSPowerPointR,RTM_HSPowerPoint_Retail,Retail,ltPERP
{31E631F4-EE62-4B1F-AEB6-3B30393E0045},96,HSPowerPointR,RTM_HSPowerPoint_SubPrepid,Retail,ltValueBox
{131E900A-EFA8-412E-BA20-CB0F4BE43054},96,HSPowerPointR,RTM_HSPowerPoint_Trial,Retail:TB:Eval,ltPTP
{866AC003-01A0-49FD-A6EC-F8F56ABDCFAB},96,InfoPathR,RTM_InfoPath_OEM_Perp,OEM:NONSLP,ltPERP
{EF1DA464-01C8-43A6-91AF-E4E5713744F9},96,InfoPathR,RTM_InfoPath_Retail,Retail,ltPERP
{0209AC7B-8A4B-450B-92F2-B583152A2613},96,InfoPathR,RTM_InfoPath_SubPrepid,Retail,ltValueBox
{4F0B7650-A09D-4180-976D-76D8B31EA1B4},96,InfoPathR,RTM_InfoPath_Trial,Retail:TB:Eval,ltPTP
{7B8EBE34-08FC-46C5-8BFA-161B12A43E41},96,ProjectProR,RTM_ProjectPro_OEM_Perp2,OEM:NONSLP,ltPERP
{FD2BBCED-F8DB-45BC-B4D6-AC05A47D3691},96,ProjectProR,RTM_ProjectPro_Trial2,Retail:TB:Eval,ltPTP
{8C5EDB5D-9AA0-47A7-9416-D61C7419A60A},96,ProPlusMSDNR,RTM_ProPlusMSDN_Retail2,Retail,ltPERP
{6F327760-8C5C-417C-9B61-836A98287E0C},96,ProPlusVL,RTM_ProPlus_KMS_Client,Volume:GVLK,ltKMS
{BFE7A195-4F8F-4F0B-A622-CF13C7D16864},96,ProPlusVL,RTM_ProPlus_KMS_Host,Volume:CSVLK,ltKMSHost
{FDF3ECB9-B56F-43B2-A9B8-1B48B6BAE1A7},96,ProPlusVL,RTM_ProPlus_MAK,Volume:MAK,ltMAK
{2637E47C-CD16-45A1-8FF7-B7938723FD10},98,HomeBusinessSubR,RTM_HomeBusinessSub_Subscription,Retail:TB:Sub,ltValueBox
{F3329A70-BB26-4DD1-AF64-68E10C1AE635},98,OfficeLPK,RTM_OfficeLPK_ByPass,Retail,ltFree
{ECB7C192-73AB-4DED-ACF4-2399B095D0CC},98,OutlookVL,RTM_Outlook_KMS_Client,Volume:GVLK,ltKMS
{A9AEABD8-63B8-4079-A28E-F531807FD6B8},98,OutlookVL,RTM_Outlook_MAK,Volume:MAK,ltMAK
{288B2C51-35B5-41CA-AA5B-524DA113B4BD},98,ProjectLPK,RTM_ProjectLPK_ByPass,Retail,ltFree
{47A5840C-8124-4A1F-A447-50168CD6833D},98,ProjectProMSDNR,RTM_ProjectProMSDN_Retail,Retail,ltPERP
{4D06F72E-FD50-4BC2-A24B-D448D7F17EF2},98,ProjectProSubR,RTM_ProjectProSub_SubPrepid,Retail,ltValueBox
{3047CDE0-03E2-4BAE-ABC9-40AD640B418D},98,ProjectProSubR,RTM_ProjectProSub_Subscription,Retail:TB:Sub,ltValueBox
{DF133FF7-BF14-4F95-AFE3-7B48E7E331EF},98,ProjectProVL,RTM_ProjectPro_KMS_Client,Volume:GVLK,ltKMS
{1CF57A59-C532-4E56-9A7D-FFA2FE94B474},98,ProjectProVL,RTM_ProjectPro_MAK,Volume:MAK,ltMAK
{5DC7BF61-5EC9-4996-9CCB-DF806A2D0EFE},98,ProjectStdVL,RTM_ProjectStd_KMS_Client,Volume:GVLK,ltKMS
{11B39439-6B93-4642-9570-F2EB81BE2238},98,ProjectStdVL,RTM_ProjectStd_MAK,Volume:MAK,ltMAK
{71AF7E84-93E6-4363-9B69-699E04E74071},98,ProPlusR,RTM_ProPlus_Retail,Retail,ltPERP
{46C84AAD-65C7-482D-B82A-1EDC52E6989A},98,ProPlusR,RTM_ProPlus_Retail2,Retail,ltPERP
{28FE27A7-2E11-4C05-8DD0-E1F1C08DC3AE},98,ProPlusR,RTM_ProPlus_SubPrepid,Retail,ltValueBox
{8C5FA740-5DCA-43F9-BE1B-D0281BCF9779},98,ProPlusR,RTM_ProPlus_Trial,Retail:TB:Eval,ltPTP
{AE28E0AB-590F-4BE3-B7F6-438DDA6C0B1C},98,ProPlusSubR,RTM_ProPlusSub_Subscription,Retail:TB:Sub,ltValueBox
{A4F824FC-C80E-4111-9884-DCEECE7D81A1},98,PTK,RTM_PTK_ByPass,Retail,ltFree
{08460AA2-A176-442C-BDCA-26928704D80B},98,SearchServer,RTM_SearchServer_ByPass,Retail,ltFree
{BC4C1C97-9013-4033-A0DD-9DC9E6D6C887},98,SearchServer,RTM_SearchServer_BypassTrial,Retail,ltPTP
{1328E89E-7EC8-4F7E-809E-7E945796E511},98,SearchServerExpress,RTM_SearchServerExpress_ByPass,Retail,ltFree
{DAF85377-642C-4222-BCD8-DF5925C70AFB},98,ServerLPK,RTM_ServerLPK_ByPass,Retail,ltFree
{B78DF69E-0966-40B1-AE85-30A5134DEDD0},98,SPDR,RTM_SPD_ByPass,Retail,ltFree
{59EC6B79-F6F5-4ADD-A5A0-B755BFB77422},98,StarterPremR,RTM_StarterPrem_SubPrepid,Retail,ltValueBox
{2745E581-565A-4670-AE90-6BF7C57FFE43},98,StarterR,RTM_Starter_ByPass,Retail,ltFree
{EFF34BA1-2794-4908-9501-5190C8F2025E},98,Sub4R,RTM_Sub4_Subscription,Retail:TB:Sub,ltValueBox
{4A8825CE-A527-4A42-B59C-17B22CFE644F},98,VisioLPK,RTM_VisioLPK_ByPass,Retail,ltFree
{926E4E17-087B-47D1-8BD7-91A394BC6196},98,WCServer,RTM_WCServer_ByPass,Retail,ltFree
{2D45B535-68E6-44E0-8496-FC74F1491566},98,WCServer,RTM_WCServer_BypassTrial,Retail,ltPTP
{99ff9b26-016a-49d3-982e-fc492f352e57},116,Business,Windows Vista Business - GVLK,Volume,
{277f97c7-ffde-47da-b7c4-6451bd00f2ec},116,Business,Windows Vista Business/SB,Retail,
{5d0b855e-cbe7-4f6d-93bd-5ab3befc5bfe},116,BusinessN,Windows Vista Business N,Retail,
{a5829b27-5111-45b5-8f96-58f59c7c8e06},116,Enterprise,Windows Vista Business/Enterprise - MAK,Retail,
